timestamp,comment_text,likes,has_replies,number_of_comments
1488800071888,Who can from pointless blog,0,FALSE,0
1488800071892,0:38 look at the guy on the right ðŸ˜‚ðŸ˜‚ðŸ˜‚,1,FALSE,0
1488800071900,die gesichterÂ sind viel zu sauber,0,TRUE,1
1488800071911,Effectiveness trait award truck account handsome slow fair.,0,FALSE,0
1488800071914,Who the fuck is harry stylez?,6,TRUE,4
1488800071925,about time Nolan gets new actors. every movie he releases has me confused as to whether it's a Batman sequel,0,FALSE,0
1488800071929,Anybody knows the name of the soundtrack used ?,0,FALSE,0
1488800071954,Tommy Shelby PEAKY BLINDERS HISTORY HERE!,0,FALSE,0
1488800071962,"Cillian Murphy right?
 it is going to be a good movie",0,FALSE,0
1488800071967,"I have million reasons to watch it.
 chris, tom, cilian, harry, mark, fion,anurin,
 and most important, WWII is my favourite part of history ! 
 love that movie!",0,FALSE,0
1488800071974,"Lou would be so proud of his husband ðŸ˜­
 Where my larries at?",0,FALSE,0
1488800071985,"I was only going to watch this because of Harry being in it, but it actually looks really good.!",0,FALSE,0
1488800071989,Cooperation relief monitor little neighbor wilderness chain threat,0,FALSE,0
1488800071997,am i the only one who thinks this looks like another basic crappy war movie that's gonna win a bunch of awards because it's about war and we have to show our support even if it sucks ?,0,FALSE,0
1488800072006,"Meh, no French soldier ? :/",0,FALSE,0
1488800072011,#AKSHAT_BHATIA,0,FALSE,0
1488800072020,what's up with all the hate for people who support other peopleðŸ˜‘,0,FALSE,0
1488800072029,Please tell me Hans Zimmer is doing the soundtrack,0,TRUE,1
1488800072034,WHO THE FUCK IS HARRY! By the way the stukas made me so wet you could sail a boat up me and I'm a guy,0,FALSE,0
1488800072043,HARRY BABYBOY,1,FALSE,0
1488800074792,idk even know or care about Harry styles Christopher Nolan is one of the best out there soo...yea,1,FALSE,0
1488800074803,That moment that ur only here for Harry,1,FALSE,0
1488800074808,One of the Wehrmacht's costliest errors in judgement.,0,FALSE,0
1488800074817,French-Bashing,0,FALSE,0
1488800074827,That background music. Oscar are you feeling it? Better do by the end of 2017.,1,FALSE,0
1488800074838,the reason why its thought to be the miracle of dunkirk is because weather stopped planes from invading. looks like a lot of planes in this film to me....,0,FALSE,0
1488800074843,"My favorite director doing a WW2 movie, being a WW2 history buff...? Shut up and take my money.",0,FALSE,0
1488800074853,Harrys highlight is poppin,1,FALSE,0
1488800074864,Cant wait for this movie to portray dunkirk as a glorious victory over the nazis when in reality the allies got their asses handed to them.,0,FALSE,0
1488800074874,HARRY!!! ðŸ˜‚ðŸ˜‚â¤â¤â¤â¤â¤â¤â¤â¤ðŸ’ðŸ’œðŸ’œðŸ’ðŸ’ðŸ’“ðŸ’˜ðŸ’“ðŸ’“ðŸ’˜â¤ðŸ‘„â¤ðŸ‘„ðŸ’“ðŸ‘„ðŸ’ŒðŸ‘„â£ðŸ’žðŸ’â£ðŸ’â£ðŸ’œðŸ’–ðŸ’™ðŸ’–ðŸ’™ðŸ’™ðŸ’šðŸ’™ðŸ’•,1,FALSE,0
1488800074885,HARAAAAY,1,TRUE,1
1488800074927,Even if the British didn't escape at Dunkirk the soviets still would have won the war. More bourgeois propaganda I guess,0,FALSE,0
1488800074938,bane and scarecrow ... nolan please,2,TRUE,2
1488800074948,If Nolan wants to make a movie about how to grow potatoes then the movie will still be a 10/10! That's how great Nolan is,706,TRUE,26
1488800074960,"okay just to start off i'm a directioner and yes i like harry styles ... but i also do like history and it has shaped the world we live in toady, it has always been one of my best subjects in school and learning it i mean it should be made more of a compulsory subjects in schools all around the world 2 know how it functions but the funny thing is 1d Actually inspired me to take history ...i,m learning everything about them over the past 6 years, but it would be cool for the younger generation of 2day 2 actually know wat had happened in the past rather than be on their phones full time and forgetting the actual real world around them ... but hey if most of them are just going 4 harry at list they are learning history, i bet the screening is gonna be sold out cant wait 2 see the box office value of the move ... history plays a role in every ones life and it will until the world ends its important 4 all of us 2 learn and better understand it so the it does not repeat itself AND 1 more thing i saw the trailer wen it came out like yesterday and it only had 1 000 000+ views but now it has 8 million + gosh this is so gonna be a hit movie around the world and us in fiji we are so gonna get 2 watch it first cant wait !!!! coz we cross the international date line yeah",1,FALSE,0
1488800074965,IM SO FUCKING READY,1,FALSE,0
1488800074973,oh is that the actor from peaky blinders?,0,FALSE,0
1488800074979,except background music is sounds likes Nolan styles that other part feels like another men. but i still want to see. await,0,FALSE,0
1488800074985,BREAKING NEWS: Obamas birth certificate has been proven to be a forge. New evidence released. joe arpaio,0,FALSE,0
1488800074994,who else came here only for Harry Styles? â™¥,98,TRUE,49
1488800078644,lol.. they make such movies to feel like they really were in World War :p no regrets,2,FALSE,0
1488800078653,"well i first saw harry styles ,i got emotional .
 and then "" from christofer nolan"" happens then i cried my heartout. I think im not the only one .",2,FALSE,0
1488800078663,the first time i saw the trailer it had 4k views now is 8m i saw this trailer like 15 times,0,FALSE,0
1488800078666,https://oneplusstore.in/december?_act_referrer=16032780#.WErNQAh1Fog.facebook signup to get free gifts from oneplus brand,0,FALSE,0
1488800078677,Note to all Syrian coward men fleeing their home.,0,FALSE,0
1488800078690,awesome,0,FALSE,0
1488800078701,Who's going just to see Harry Styles? I know I am also to see how amazing he is in acting.,0,FALSE,0
1488800078711,VERY BAD !,0,FALSE,0
1488800078715,"Honestly the comments on here are cancer. Just because we like 1D, doesn't mean we can't enjoy a war movie or think it looks interesting. Everyone keeps assuming Directioners are 13 (it's been about 6 years now and people are still saying that) and only have an interest in Harry. Most of us are literally about 18 or older. Do people realize that aging is a thing or .......? 
 Yeah, there's probably going to be Directioners there who are only interested in Harry, but stop generalizing the entire fandom. Honestly, the people complaining and making fun of us are just as immature as the '13 year olds' they're depicting.",0,FALSE,0
1488800078724,I'm so proud of Harry â¤ï¸,1,FALSE,0
1488800078735,I cant contain my excitement for this. Christopher Nolan(legend) & Harry Styles & Tom Hardy..omg this is too much for me,0,FALSE,0
1488800078739,I'm supposed to be playing Game of War but this one player keeps kicking my ass,1,FALSE,0
1488800078747,"So yet another attempt to milk the WW2 with tales of American/British bravery ,heroism etc etc etc...to keep dumb Americans dumb.
 Meh",1,TRUE,6
1488800078758,"Yet another WWII movie... Has Hollywood ran out of stories to tell, they need to keep recycling the same movie over and over?",1,TRUE,1
1488800078771,"I'm pumped for this, it looks amazing! And ahh my babe h",1,FALSE,0
1488800078807,THEY LET MY BABY DROWN!,1,FALSE,0
1488800078816,is that tom shelby?,0,FALSE,0
1488800078822,Bf1 ww2 dlc,0,FALSE,0
1488800078830,The Stuka sound mixed with the score... Just perfect...,0,FALSE,0
1488800078840,"FINALLY a movie where Americans/Brits are the heroes!
 Kappa",0,FALSE,0
1488800082102,"don't fucking assume that all the ""little"" ""13-15years old"" Directioners don't care about history and they just want to watch bc Harrys in it. Bc there are a lot of us, including me, that love history. Its just a bonus that Harry is in there.",0,FALSE,0
1488800082106,I really hope cillian murphy and tom hardy are friends in real life. i love them together in peaky blinders. two amaz batman villans. and now in this movie too!,0,FALSE,0
1488800082115,Good holy Christ this looks good!,0,FALSE,0
1488800082119,"Remember what people thought about Heath Ledger before Nolan gave the role of the Joker to him?
 
 Calm down about Harry Styles, people",0,FALSE,0
1488800082128,"I don't understand how so many of.you think we're ""13 year old scream girls "" wanting to see a movie just because Harry Styles is part of the cast.. 90% of us fans are 18+ . Im 22 and til this day I support any project these boys take on. dont judge if you don't know anything about us. they grew up and so did we, were intrigued to see what he has to offer as an actor, don't take that away from us simply because hes In a boy band.",0,FALSE,0
1488800082137,I'm a man of simple taste I see Christopher Nolan I watch the movie,1,FALSE,0
1488800082141,"The reason people are freaking out over Harry Styles being in the movie is because it seems to me that he was chosen for his popularity and not his talent as an actor, as shown in another trailer there was a kissing scene in the movie and I worry it's going to be more of a romance for tweens than a historically accurate film about Dunkirk.",1,FALSE,0
1488800082150,"I am like "" Wow Christopher Nolan""....... then I'm like ""WTF! Harry Styles..""",1,FALSE,0
1488800082155,"This is going to be good, and did anyone catch tom hardy as a (British/German) pilot?",0,FALSE,0
1488800082161,"Some people here assume to much about young people, i knew the details around Dunkirk from a documentary. It interested me so much i watched a documentary specifically about Dunkirk and read a ton of material on it. I'm early 20s but was like 17 at the time.",0,FALSE,0
1488800082166,"IGN and RottenTomatoes 2/10 
 
 1. Not Marvel enough
 2. We cant handle heroism and machismo if it doesnt come in tights and masks.
 3. Fuck this guy, he is made those Batman movies that Marvel still hasnt been able to surpass after a dozen movies. 
 4. We are proud of our unethical and biased reviews coz the check Disney cuts for us is just too good.",0,FALSE,0
1488800082175,nolan is going to win his 1st oscar,0,FALSE,0
1488800082184,Please let Hans Zimmer be the composer,0,TRUE,1
1488800082195,dude people complaining that people only want to watch this movie for Harry are annoying. let them watch the damn movie no matter the reason. like gosh,0,FALSE,0
1488800082199,"Fan or no fan of One Direction, you lowkey want to see what Harry Styles is going to bring to the table in this movie",0,FALSE,0
1488800082208,WHY ON FUCKING EARTH IS EVERYBODY TALKING ABOUT HARRY STYLES IN THE COMMENTS. HE IS LITERALLY A MINOR CHARACTER IN THIS MOVIE,1,FALSE,0
1488800082212,I am so god damn excited.,0,FALSE,0
1488800082220,Looks great !,0,FALSE,0
1488800082228,"So the Germans let a bunch of Brits just slip away, I guess they did nazi that one coming",0,FALSE,0
1488800082232,Aleppo at the moment is in a worst situation !,48,TRUE,19
1488800085672,can anyone subscribe to my channel ?,0,FALSE,0
1488800085678,Only thing is that the 109 was making stuka sounds. Other than that I'm pumped.,0,FALSE,0
1488800085686,I didn't even noticed harry was in the trailer until I ready the comments lol but this movie looks pretty good ! And tom hardy is in it ~/ !!!,0,FALSE,0
1488800085694,Trailer is trending. Will definitely watch.,0,FALSE,0
1488800085698,Looks outstanding.,0,FALSE,0
1488800085729,who else came here for Harry?,0,FALSE,0
1488800085733,In Nolan We Trust,1,FALSE,0
1488800085739,"War is primitive, savage and unnecessary. Unless it's muslims in the middle-east killing each other fictional gods, that's fine. The rest of the world isn't at war, just them. Leave them alone, they're the last primitives. Let them die, they are humans just like us, and it's very sad. Let 2017 be the year it stops... I just want it all to stop. War is useless violence.",0,FALSE,0
1488800085746,battlefield ww2 coming soon,0,FALSE,0
1488800085751,More comments about 1D fans commenting commenting than actual 1D fans. K.,0,FALSE,0
1488800085758,i cant tell if its a world war one or two movie,0,FALSE,0
1488800085763,I'm so hyped just to see Cilian Murphy and Tom Hardy sharing the screen again.,0,FALSE,0
1488800085769,#3 trending india,0,FALSE,0
1488800085776,"à¹à¸®à¸£à¸µà¹ˆ à¸ªà¹„à¸•à¸¥à¹Œ
 à¹„à¸¡à¹ˆà¸™à¸°
 à¹à¸®à¸£à¸µà¹ˆ à¸ˆà¸°à¸•à¸²à¸¢ à¹ƒà¸™à¸«à¸™à¸±à¸‡à¹€à¸£à¸·à¹ˆà¸­à¸‡à¸™à¸µà¹‰",0,FALSE,0
1488800085780,great and............!,0,FALSE,0
1488800085787,And where are the French ?,0,FALSE,0
1488800085794,"Jesus why the hate on Harry Styles, I didn't even notice him there, or even know what he looks like. And why should you care anyways, the move is whats importatnt",201,TRUE,7
1488800085806,"Syncopy making better movies than DC, Marvel, and Disney-Pixar combined!",29,TRUE,2
1488800085821,I can safely say that every single shot of the film in this trailer is a singular work of harrowing and intimate art. Goddamn does Nolan know how to wield a camera or what.,0,FALSE,0
1488800085832,who Harry I didn't even notice I was enjoying the cinematography int the trailer,0,FALSE,0
1488800087817,"another gay emotionless war movie
 
 I don't reckon that veterans deserve any respect anyways - they're brave but always come back empty handed",0,TRUE,98
1488800087830,lol I was expecting all the directioners but not butthurt people who get offended by us being here,0,FALSE,0
1488800087838,"Hacksaw Ridge and now Dunkirk. 
 
 This year has been a good year for war films",0,FALSE,0
1488800087846,"Sorry that us ""12 year olds"" support Harry. We always will and never stop. And for us screaming in theaters--- I suggest watching it at home?",0,FALSE,0
1488800087855,LOVE Christopher Nolan! One of my favorite movie directors!!,0,FALSE,0
1488800087862,The planes are not from ww1 because those planes are to high tech for ww1,0,FALSE,0
1488800087872,"Why are so many of you dumb fangirls freaking out over Harry and thinking his acting skills are going to be great? He's clearly just some supporting character that's going to be cowering in fear most of the time from German attacks. 
 Nolan has Mark Rylance, Tom Hardy, Cillian Murphy and Keneth Branagh to work with. Why the fuck would he waste time working with Harry fucking Styles and give him some super important role? LOL. JUST LOL. So delusional",44,TRUE,6
1488800087882,Did I catch the interstellar ticking music at beginning.,0,FALSE,0
1488800087891,lol all these people bitching about how Harry can't act...duh that's why the Christopher Nolan hired him! shut up and stop being jealous that you won't ever be as successful,0,FALSE,0
1488800087899,"People should see this movie because it looks fucking epic and like a well made, well written movie by a great film maker. if you want to see it ONLY for Harry styles, and you have absolutely no interest in the movie or story at all, why see it?",0,FALSE,0
1488800087907,"cool, been a while since a good ww2 movie.",1,FALSE,0
1488800087915,Ohhhh yeah a battlefield 1 movie,0,FALSE,0
1488800087919,SUB TO ME IF YOUR UP FOR THE CHALLENGE,0,FALSE,0
1488800087926,Gritty war film + Christopher Nolan + Tom Hardy + Murp.. = I'm in..,24,FALSE,0
1488800087932,look like medal of honour game,0,FALSE,0
1488800087938,i thought this was a battlefield 1 video lmaoo,0,FALSE,0
1488800087942,harry styles fans probably dont even know what dunkirk is,0,FALSE,0
1488800087949,Action thriller? What is it? Die Hard 7? This movie should be about French and English generals-idiots which did not take seriously lessons from Polish defeat in September 1939 r. and did not find any counter tactics to Blitzkrieg. In May 1940 r. they did not use planes or tanks in sync with other type of units. English for example launched attack with Matildas only whose were destroyed by Erwin Rommel himself shooting to them from FLAK 88 guns whose should be destroyed by English infantry but Allied generals have different view how to use tanks. Dunkirk is a price for betraying Poland.,0,FALSE,0
1488800087953,battlefield one.. the movie..,0,FALSE,0
1488800087961,Well I was expecting MORE Harry Styles......,0,FALSE,0
1488800091329,War is bollocks,1,FALSE,0
1488800091340,ok,0,FALSE,0
1488800091345,"i heard that hitler didn't halt the attack on Dunkirk, but in fact it was generals such as von kluge who wanted to stop the attack because a fear of a counter attack from the allied forces. has anyone else hear about this too?",0,FALSE,0
1488800091354,"me:cewl it's a ww2 flic.i should go see it as long as its not R.might be educational to some degree.what was britian doing in ww2 anyway?
 everyone else:thwis hawy guwy swucks.he thwould gow thwuck dwick. 
 ...does no one care about the movie anymore?you guys are all worried about an actor,COME ON.just because hes from a band doesnt mean hes bad.whatever happenes to going to a movie to see the plot and epic c.g.i?you all are worying yourselves with an actor and directorlike your the ppl that choose who's ganna get an emmy.i could care less who gets a roll, as long as it's played well.just give movies a chance without critueqeing them before they EVEN COME OUT.",0,FALSE,0
1488800091365,doesn't look too bad,0,FALSE,0
1488800091376,fucking riveting plus Harry mmmmmm wtf,0,FALSE,0
1488800091387,0:55 is it the Legend27,0,FALSE,0
1488800091390,"i make cartoons..please check them out!ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
 you won't be disappointed! 
 thank you!!",0,FALSE,0
1488800091402,zouloux <3,0,FALSE,0
1488800091412,"Can you annoying hipster fucking ass superficial boys STFU,Â no one is saying ""I'm only watching the movie cause Harry's in it"". Anyone who's going to watch it is probably genuinely interested in one of the biggest events that occurred in world war 2. Like sure maybe harry in it will bring more new audience, but is that such a bad thing ???? We don't even know how this kid acts yet....jesus",0,FALSE,0
1488800091423,Omg his face when he was underwater has me crying ðŸ˜­,0,FALSE,0
1488800091434,Why german stop attacking?,0,FALSE,0
1488800091439,Nolan is so creative and can visualize what the picture will look like and that's why he chooses actors to play the part. I'm sure the one direction guys part will be realistic. Remember what everyone said about Heath Ledger? Nolan is a creative genius,8,FALSE,0
1488800091448,Good! Finnally the movie about Hitler kicking English and French asses because they did not honor their pact with Poland about military help which cause Polish defeat in September 1939 r. I love Panzer Gerenal games series because they let me virtually bleed this cowards using another Polish enemy - Wehtmacht. War would be over in September 1939 r when French and British would launch their offensive on the west against few Wehrmacht divisions. I have nothing against common soldiers but I would drown this French and English pigs: politicians and generals. They dicided that help to Poland was not in their interest And now I personally piss on NATO agreement. Poland again will fight alone against more and more agressive Russia and nobody will want to die for Gdansk Krakow or Warsaw.,0,FALSE,0
1488800091458,HARRY FUCKING STYLES,0,FALSE,0
1488800091464,"I can't wait for this movie to come out. It looks so good, got chills just from watching the trailer!",0,FALSE,0
1488800091478,So gonna love this movie!,0,FALSE,0
1488800091485,THERE IS WATER LITERALLY COMING OUT OF MY EYEBALLS,0,FALSE,0
1488800091495,0:14 I got it. You need to buy the blood and gore DLC to see the blood effect.,0,FALSE,0
1488800091504,"Ð’ÑÑ Ð¸ÑÑ‚Ð¾Ñ€Ð¸Ñ Ð²Ñ‚Ð¾Ñ€Ð¾Ð¹ Ð¼Ð¸Ñ€Ð¾Ð²Ð¾Ð¹ Ð²Ð¾Ð¹Ð½Ñ‹ Ñƒ Ð•Ð²Ñ€Ð¾Ð¿Ñ‹,ÑÐ²ÑÐ·Ð°Ð½Ð° Ñ ÐµÐ´Ð¸Ð½ÑÑ‚Ð²ÐµÐ½Ð½Ñ‹Ð¼ ÑÑ€Ð°Ð¶ÐµÐ½Ð¸ÐµÐ¼ - Ð²Ñ‹ÑÐ°Ð´ÐºÐ¾Ð¹ Ð² ÐÐ¾Ñ€Ð¼Ð°Ð½Ð´Ð¸Ð¸...",0,FALSE,0
1488800092624,I've never seen a gritty war movie attract the boyband fangirl demographic. It's hilarious.,1,FALSE,0
1488800092633,3k are natzi supporters apperantly....,0,FALSE,0
1488800092640,Who's harry styles ? I came to know only after this trailer and looking at comments... just one word is enough for me to watch this movie and that is 'Nolan',1,FALSE,0
1488800092646,Pls look at my vids,0,FALSE,0
1488800092654,HAAAAARRRRYYYYY,0,FALSE,0
1488800092665,"Even though its history,
 I'm sure its going to be history perceived in the Nolan way.",0,FALSE,0
1488800092674,Ð·Ð°Ð½ÑÑ‚Ð½Ð¾,0,FALSE,0
1488800092680,Hay,0,FALSE,0
1488800092690,If Harry dies I stg I will write a very mean tweet,0,FALSE,0
1488800092697,another world war movie? pass.,0,FALSE,0
1488800092703,I freaking love Cillian Murphy.,0,FALSE,0
1488800092710,ðŸ‘ðŸ¼CHRISTOPHER NOLAN YES BABY ðŸ‘ðŸ¼,0,FALSE,0
1488800092719,"I'm not gonna lie, I definitely did not know that was Harry Styles until I started reading comments^_^",0,FALSE,0
1488800092723,Damn it. This trailer is good. Hope it matches up to Interstellar and Dark Knight triology. Give Nolan an Oscar Already!,2,FALSE,0
1488800092732,#WatchPopularMMOsCHaNGETHEWORLD,0,FALSE,0
1488800092740,"I'd say its a marketing trick to indulge Harry Styles, so that it'd attract the teen club for the movie and hence becomes useful too as they'll be realising and knowing the history of DUNKIRK.
 
 
 
 
 
 did I just say Harry Potter!",0,FALSE,0
1488800092746,Ð´Ð°Ð¹Ñ‚Ðµ ÑƒÐ³Ð°Ð´Ð°ÑŽ: Ð² ÐºÐ¾Ð½Ñ†Ðµ Ð²ÑÐµÑ… ÑÐ¿Ð°ÑÑƒÑ‚ Ð°Ð¼ÐµÑ€Ð¸ÐºÐ°Ð½Ñ†Ñ‹ Ð²Ð¾ Ð¸Ð¼Ñ ÑÐ¿Ñ€Ð°Ð²ÐµÐ´Ð»Ð¸Ð²Ð¾ÑÑ‚Ð¸ Ð¸ Ð´ÐµÐ¼Ð¾ÐºÑ€Ð°Ñ‚Ð¸Ð¸,0,FALSE,0
1488800092755,"Cool it down guys. Yup. Some of us in here are One Direction Fans. But hey, some of us in here are Nolan fans too. Give us some credit.",0,FALSE,0
1488800092760,ðŸ˜­ðŸ™ŒðŸŒŽâ¤â¤â¤,0,FALSE,0
1488800092769,"This is just sad... people only coming for Harry Styles, not even knowing that this is WW2, and thinking this has something to do with the Americans.",1,FALSE,0
1488800094055,"OMG...
 Can't Wait....",0,FALSE,0
1488800094061,All the heroes die in rouge one by the death star,4,TRUE,9
1488800094071,earn online money by join me,0,FALSE,0
1488800094078,"212 days, shiiiiiit ((( I can wait",1,FALSE,0
1488800094086,I must be wrong but I thought the Nazi's gave the British time to evacuate.,0,FALSE,0
1488800094094,http://thetrafficincome.com/ref/2132,0,FALSE,0
1488800094103,Lmao y'all here complaining about people freaking over about Harry but like what did you expect from us,0,FALSE,0
1488800094109,battlefield 2 trailer looks good,1,FALSE,0
1488800094115,That soundtrack OMG ! am loving it already !! HANZ + NOLAN = EPIC !,0,FALSE,0
1488800094124,Motivates me to play bf1 even more!,0,FALSE,0
1488800094129,"I don't give a fuck who's in it, or who's directing it (though Nolan is a plus) I'm here because it's a new WW2 movie!",0,FALSE,0
1488800094138,"I find it pathetic how all these fan girls are watching this movie on how the British evacuation of France just because of Harry Styles. They probably do not know anything about the battle of Dunkirk and why it had occurred. But they'd rather just watch the movie just because their favorite pop singer is in it. I can tell in many other comments, these fan girls give no respect of the battle and the men who died in this. They just want to watch Harry Styles. They probably don't even know that Hitlers Lighting War tactics took over France so quickly that the British had called a mass evacuation of their troops. It's just pathetic how they would watch a war movie, that was suppose to be respected and help people see the true horrors of war even though movies are historically inaccurate. It would still give you a main idea, but they would just watch it for Harry Styles. Disgusting, and Pathetic.",0,FALSE,0
1488800094141,yeeeeeeeeeeeeeee NOLAN !!!!!!,0,FALSE,0
1488800094151,YOUR A ACTOR HARRY,0,FALSE,0
1488800094159,Christopher Nolan is not a director. He's something more.,1,TRUE,1
1488800094164,"I love war movies and I love Harry so this movie is making me so excited, but if someone in the theaters screams because their a directioner I'm gonna be extremely pissed off. I love my fandom but that's just annoying",0,FALSE,0
1488800094173,HELP to EXPOSE #pizzagate - https://voat.co/v/pizzagate is a great place to start researching,0,FALSE,0
1488800094177,"I fucking love tom hardy. I fucking love Cillian Murphy. I fucking love Hans Zimmer. I fucking love Christopher Nolan. I fucking love historical films. I...ok, I'm done. I need to wipe off my screen now.",110,TRUE,8
1488800094188,åŽæŽ’å‡ºå”®ç“œå­å•¤é…’é¥®æ–™ï¼Œé¡ºä¾¿å–ä¸ªèŒæ±‚å¯çˆ±çš„å¤§å§å§å¸¦èµ°æœ¬rbq,0,FALSE,0
1488800094197,"am i the only one who wanted to see harry in this movie? but this movie is gonna be lit, we rarely got this kind of movies in tgr cinemaðŸ‘ðŸ‘",0,FALSE,0
1488800096814,what the fuck is that song it was dope,0,FALSE,0
1488800096816,What's the point of making these movies if you're busy just allowing the scumbag Muslims to take over,0,FALSE,0
1488800096826,"Honestly, I feel like Harry is probably gonna have a small role in the film because he is still new to acting you know. People really shouldn't get their balls in a know because he was in One Direction. Like that literally shouldn't effect whether the entirety of a film is gonna be good or not because of one person. Plus, i'm sure he's gonna be great!... jungle worms",0,FALSE,0
1488800096829,"Wow that last line gave me chills. Americans were across the world, it's hard to realize they were getting slaughtered literally 100 miles from their homes.",0,FALSE,0
1488800096838,"Check this track out guys this shit fyaa!ðŸ”¥ðŸ”¥ðŸ”¥ðŸ˜¤ðŸ’¯ 
 Link: https://soundcloud.com/klawofficial/logic-44-bars-freestyle",0,FALSE,0
1488800096841,"im trying to watch the video but
 
 
 
 
 
 TheLegend27 keeps kicking my ass",0,FALSE,0
1488800096849,Ya bloddy wanka,0,FALSE,0
1488800096852,I want to watch this movie not because of Harry but it looks like it's going to be a moce movie to watch,0,FALSE,0
1488800096861,Half of the people watching this trailer don't even know who Hitler was thanks to Harry Styles being in it.,0,FALSE,0
1488800096864,when you no its a amrican made movie when you see allies dieing and losing the battle but different when amricans are in a war movie,1,FALSE,0
1488800096873,another WW2 Movie...WW3 confirmed and next battlefield game will take place in WW2 Confirmed,0,FALSE,0
1488800096882,"Honestly I don't care who stars in it, I can't wait for this movie. It will be amazing no doubt, in Nolan we trust.",2299,TRUE,19
1488800096886,"Holy shit....so many great actors...and Harry. I'm not hating, it's his debut and I'll judge him after the role but you people just seem to care about the curly haired kid...like ffs when I saw that Cilian Murphy was in this I got so freaking excited but everyone in the comments is like 'Harry this, Harry that."" calm your titties and look at the trailer not the guy who showed his face in it for 2 seconds. Smh",0,TRUE,1
1488800096896,My new video is upp go check it outt ðŸ’¯ðŸ’¯,0,FALSE,0
1488800096899,the thumbnail makes it look like Battlefield 1,0,FALSE,0
1488800096908,"I love war movies and Christopher Nolan. Oh, and I just so happen to love One Direction so feel titled to your opinions after you scrolled down here in the comment section just to talk shit about Harry and his fans.",0,FALSE,0
1488800096911,OMG HARRYY!!ðŸ˜ðŸ˜,0,FALSE,0
1488800096919,HARRYðŸ˜ðŸ˜ðŸ˜,0,FALSE,0
1488800096923,Like si viniste solo por Harry,0,FALSE,0
1488800096931,can I get 40 subs before x-ma's please,0,FALSE,0
1488800099506,If I hear one little girl yell HARYY OMG MARRY ME! I'm turning around and telling them to shut the fuck up,0,FALSE,0
1488800099511,"I'm surprised people aren't comparing this to other war films like Saving Private Ryan or Hacksaw Ridge, and rather they're talking about Battlefield 1 and Harry Styles.",0,FALSE,0
1488800099518,Hello person reading through the comments:),0,FALSE,0
1488800099528,hahaha,0,FALSE,0
1488800099531,TOM HARDY YESSSSSSS,0,FALSE,0
1488800099539,0:47 Harry is that you mate?!,0,FALSE,0
1488800099543,Porra Nolan cadÃª interestelar 2?!,0,FALSE,0
1488800099551,Don't like war,0,FALSE,0
1488800099555,YEs!!!! Cillian Murphy is in it!!! I love his acting so much!!! <3,0,FALSE,0
1488800099563,i'll watch anything if you slap 'from christopher nolan' on the front of it,0,FALSE,0
1488800099566,Survival is victory *Goosebumps*,0,FALSE,0
1488800099575,idiocracy movie has finally been true.,0,FALSE,0
1488800099578,Harry ðŸ”¥ðŸ˜˜ðŸ˜˜ðŸ˜˜,0,FALSE,0
1488800099588,"People should be glad that a younger audience is going to watch this movie. We can learn from it, I'm a directioner but I'm not gonna be screaming when i see Harry. I don't want to ruin it for others",1,FALSE,0
1488800099592,EXCITEEED,0,FALSE,0
1488800099598,"haha, my soulmate is in this movie.",0,FALSE,0
1488800099605,Christopher Nolan showed me with the Dark Night Trilogy that movies truly can be art.,0,FALSE,0
1488800099611,0:47 There's Harry Styles on the left.,0,FALSE,0
1488800099621,"Well,somebodies been watching Saving Private Ryan.",0,FALSE,0
1488800099626,"all the directioners are looking this, no",0,FALSE,0
1488800100984,I watch this trailer 13 times in 3 days,0,FALSE,0
1488800100987,"Harry appears three times, one second each time and everyone is like ""he's a bad actor"". Hey, you don't know that! but... if he doesnt act right this time, remember it's his first movie! you're being so mean, please...",0,FALSE,0
1488800100994,Here comes the 1D fans,0,FALSE,0
1488800100998,This film will be inspiring and emotive.,0,FALSE,0
1488800101012,"Hey, now young fan girls gonna learn something about history of WW2",0,FALSE,0
1488800101019,what is Bane up to Now!!!,0,FALSE,0
1488800101028,if ur a 1D fan and ur not watching this movie at least partially bc of harry then who really are u,0,FALSE,0
1488800101033,"LOL. 35mm is now considered a ""special engagement"" - five years ago, it was just going to the movies as normal.",0,FALSE,0
1488800101041,I hate it when trailers have trailers before them,1,FALSE,0
1488800101052,I feel like it has as many views as it does because harry blah blah is in it which is a disgrace to cinema,0,FALSE,0
1488800101057,"I fucks with this, missed you Noly!",1,FALSE,0
1488800101067,"i'm emo, i am so emo. i am now trash. GOOD JOB HARRY YOUR PERFORMANCE IS A1 BABY",0,FALSE,0
1488800101075,"I have seen the titanic, but no leonardo? :/",0,FALSE,0
1488800101078,ÙÙŠÙ‡ Ù…ØªØ±Ø¬Ù…,0,FALSE,0
1488800101083,1:39 What a bless,0,FALSE,0
1488800101090,the movie isn't even out yet and Harry did a great job already XD,0,FALSE,0
1488800101095,I'll watch it but just for Harry. Sorry hahaha,0,FALSE,0
1488800101101,o shite,0,FALSE,0
1488800101106,sub to me and reply when you're done for a sub back,0,FALSE,0
1488800101112,sub to me and reply when you're done for a sub back,0,FALSE,0
1488800102215,So glad this trailer has more views than the fucking Despicable Me 3 trailer,0,FALSE,0
1488800102221,if u like this comment school will be cancelled tomorrow,1,FALSE,0
